TID: 00878a19fa7f0000, SID: 0, DID: 0, CID: 0, time stamp: 84, AID: 0, The ship created
TID: 00e77cf7f97f0000, SID: 60, DID: 2, CID: 219, time stamp: 127424, AID: 4, The ship unloading its cargo
TID: 0097fe04fa7f0000, SID: 33, DID: 4, CID: 699, time stamp: 127492, AID: 4, The ship unloading its cargo
TID: 00b7fae5f97f0000, SID: 95, DID: 0, CID: 91, time stamp: 127693, AID: 4, The ship unloading its cargo
TID: 0097fdfcf97f0000, SID: 49, DID: 0, CID: 145, time stamp: 127792, AID: 4, The ship unloading its cargo
TID: 00f7fae7f97f0000, SID: 91, DID: 0, CID: 826, time stamp: 127907, AID: 4, The ship unloading its cargo
TID: 00e77e07fa7f0000, SID: 28, DID: 1, CID: 422, time stamp: 127935, AID: 4, The ship unloading its cargo
TID: 0037ff09fa7f0000, SID: 23, DID: 0, CID: 885, time stamp: 128074, AID: 4, The ship unloading its cargo
TID: 00b7fe05fa7f0000, SID: 31, DID: 3, CID: 0, time stamp: 128157, AID: 1, The ship requested permission to dock
TID: 00b7fe05fa7f0000, SID: 31, DID: 3, CID: 0, time stamp: 128164, AID: 2, The ship docked
TID: 00b7fe05fa7f0000, SID: 31, DID: 3, CID: 0, time stamp: 128167, AID: 5, The ship requested permission to load cargo from the dock
TID: 00b7fe05fa7f0000, SID: 31, DID: 3, CID: 0, time stamp: 128182, AID: 7, The ship leaved the dock
TID: 00e77ae7f97f0000, SID: 92, DID: 2, CID: 801, time stamp: 128277, AID: 4, The ship unloading its cargo
TID: 00877cf4f97f0000, SID: 66, DID: 4, CID: 550, time stamp: 128317, AID: 4, The ship unloading its cargo
TID: 00f7ff0ffa7f0000, SID: 4, DID: 2, CID: 74, time stamp: 128357, AID: 4, The ship unloading its cargo
TID: 0037fbe9f97f0000, SID: 87, DID: 1, CID: 151, time stamp: 128582, AID: 4, The ship unloading its cargo
TID: 00d7fdfef97f0000, SID: 45, DID: 4, CID: 805, time stamp: 128657, AID: 4, The ship unloading its cargo
TID: 0057fe02fa7f0000, SID: 37, DID: 0, CID: 659, time stamp: 128676, AID: 4, The ship unloading its cargo
TID: 0017fbe8f97f0000, SID: 89, DID: 4, CID: 0, time stamp: 128818, AID: 5, The ship requested permission to load cargo from the dock
TID: 0037fe01fa7f0000, SID: 39, DID: 4, CID: 0, time stamp: 128969, AID: 7, The ship leaved the dock
TID: 00e77cf7f97f0000, SID: 60, DID: 2, CID: 486, time stamp: 129491, AID: 4, The ship unloading its cargo
TID: 0097fe04fa7f0000, SID: 33, DID: 4, CID: 723, time stamp: 129563, AID: 4, The ship unloading its cargo
TID: 00b7fae5f97f0000, SID: 95, DID: 0, CID: 120, time stamp: 129761, AID: 4, The ship unloading its cargo
TID: 0097fdfcf97f0000, SID: 49, DID: 0, CID: 287, time stamp: 129862, AID: 4, The ship unloading its cargo
TID: 00f7fae7f97f0000, SID: 91, DID: 0, CID: 0, time stamp: 129971, AID: 5, The ship requested permission to load cargo from the dock
TID: 00e77e07fa7f0000, SID: 28, DID: 1, CID: 468, time stamp: 130003, AID: 4, The ship unloading its cargo
TID: 0037ff09fa7f0000, SID: 23, DID: 0, CID: 917, time stamp: 130136, AID: 4, The ship unloading its cargo
TID: 00e77ae7f97f0000, SID: 92, DID: 2, CID: 856, time stamp: 130344, AID: 4, The ship unloading its cargo
TID: 00877cf4f97f0000, SID: 66, DID: 4, CID: 688, time stamp: 130384, AID: 4, The ship unloading its cargo
TID: 0057fdfaf97f0000, SID: 53, DID: 2, CID: 0, time stamp: 130401, AID: 7, The ship leaved the dock
TID: 00f7ff0ffa7f0000, SID: 4, DID: 2, CID: 185, time stamp: 130426, AID: 4, The ship unloading its cargo
TID: 00677e03fa7f0000, SID: 36, DID: 0, CID: 0, time stamp: 130495, AID: 7, The ship leaved the dock
TID: 0037fbe9f97f0000, SID: 87, DID: 1, CID: 262, time stamp: 130651, AID: 4, The ship unloading its cargo
TID: 00d7fdfef97f0000, SID: 45, DID: 4, CID: 0, time stamp: 130719, AID: 5, The ship requested permission to load cargo from the dock
TID: 0057fe02fa7f0000, SID: 37, DID: 0, CID: 892, time stamp: 130744, AID: 4, The ship unloading its cargo
TID: 0037fcf1f97f0000, SID: 71, DID: 4, CID: 0, time stamp: 130777, AID: 7, The ship leaved the dock
TID: 00f7fe07fa7f0000, SID: 27, DID: 0, CID: 0, time stamp: 130793, AID: 1, The ship requested permission to dock
TID: 00f7fe07fa7f0000, SID: 27, DID: 0, CID: 0, time stamp: 130800, AID: 2, The ship docked
TID: 00f7fe07fa7f0000, SID: 27, DID: 0, CID: 0, time stamp: 130803, AID: 3, The ship requested permission to unload its cargo
TID: 00f7fe07fa7f0000, SID: 27, DID: 0, CID: 49, time stamp: 130835, AID: 4, The ship unloading its cargo
TID: 00e77cf7f97f0000, SID: 60, DID: 2, CID: 629, time stamp: 131560, AID: 4, The ship unloading its cargo
TID: 0097fe04fa7f0000, SID: 33, DID: 4, CID: 766, time stamp: 131634, AID: 4, The ship unloading its cargo
TID: 00b7fae5f97f0000, SID: 95, DID: 0, CID: 174, time stamp: 131832, AID: 4, The ship unloading its cargo
TID: 0097fdfcf97f0000, SID: 49, DID: 0, CID: 47, time stamp: 131931, AID: 4, The ship unloading its cargo
TID: 00e77e07fa7f0000, SID: 28, DID: 1, CID: 502, time stamp: 132072, AID: 4, The ship unloading its cargo
TID: 0037ff09fa7f0000, SID: 23, DID: 0, CID: 952, time stamp: 132197, AID: 4, The ship unloading its cargo
TID: 00e77ae7f97f0000, SID: 92, DID: 2, CID: 905, time stamp: 132413, AID: 4, The ship unloading its cargo
TID: 00877cf4f97f0000, SID: 66, DID: 4, CID: 0, time stamp: 132451, AID: 5, The ship requested permission to load cargo from the dock
TID: 00f7ff0ffa7f0000, SID: 4, DID: 2, CID: 253, time stamp: 132492, AID: 4, The ship unloading its cargo
TID: 0037fbe9f97f0000, SID: 87, DID: 1, CID: 379, time stamp: 132723, AID: 4, The ship unloading its cargo
TID: 00e77f0ffa7f0000, SID: 12, DID: 2, CID: 0, time stamp: 132735, AID: 1, The ship requested permission to dock
TID: 00e77f0ffa7f0000, SID: 12, DID: 2, CID: 0, time stamp: 132742, AID: 2, The ship docked
TID: 00e77f0ffa7f0000, SID: 12, DID: 2, CID: 0, time stamp: 132746, AID: 3, The ship requested permission to unload its cargo
TID: 00e77f0ffa7f0000, SID: 12, DID: 2, CID: 644, time stamp: 132749, AID: 4, The ship unloading its cargo
TID: 0057fe02fa7f0000, SID: 37, DID: 0, CID: 943, time stamp: 132810, AID: 4, The ship unloading its cargo
TID: 00f7fe07fa7f0000, SID: 27, DID: 0, CID: 127, time stamp: 132902, AID: 4, The ship unloading its cargo
TID: 00d7fcf6f97f0000, SID: 61, DID: 2, CID: 0, time stamp: 132990, AID: 1, The ship requested permission to dock
TID: 00d7fcf6f97f0000, SID: 61, DID: 2, CID: 0, time stamp: 132996, AID: 2, The ship docked
TID: 00d7fcf6f97f0000, SID: 61, DID: 2, CID: 0, time stamp: 132999, AID: 3, The ship requested permission to unload its cargo
TID: 00d7fcf6f97f0000, SID: 61, DID: 2, CID: 4, time stamp: 133002, AID: 4, The ship unloading its cargo
TID: 00877e04fa7f0000, SID: 34, DID: 4, CID: 0, time stamp: 133269, AID: 1, The ship requested permission to dock
TID: 00877e04fa7f0000, SID: 34, DID: 4, CID: 0, time stamp: 133276, AID: 2, The ship docked
TID: 00877e04fa7f0000, SID: 34, DID: 4, CID: 0, time stamp: 133279, AID: 5, The ship requested permission to load cargo from the dock
TID: 00e77cf7f97f0000, SID: 60, DID: 2, CID: 809, time stamp: 133630, AID: 4, The ship unloading its cargo
TID: 0097fe04fa7f0000, SID: 33, DID: 4, CID: 855, time stamp: 133709, AID: 4, The ship unloading its cargo
TID: 00b7ff0dfa7f0000, SID: 15, DID: 0, CID: 0, time stamp: 133720, AID: 7, The ship leaved the dock
TID: 00b7fae5f97f0000, SID: 95, DID: 0, CID: 240, time stamp: 133901, AID: 4, The ship unloading its cargo
TID: 0097fdfcf97f0000, SID: 49, DID: 0, CID: 98, time stamp: 133999, AID: 4, The ship unloading its cargo
TID: 00d7fae6f97f0000, SID: 93, DID: 1, CID: 0, time stamp: 134042, AID: 1, The ship requested permission to dock
TID: 00d7fae6f97f0000, SID: 93, DID: 1, CID: 0, time stamp: 134047, AID: 2, The ship docked
TID: 00d7fae6f97f0000, SID: 93, DID: 1, CID: 0, time stamp: 134051, AID: 5, The ship requested permission to load cargo from the dock
TID: 00e77e07fa7f0000, SID: 28, DID: 1, CID: 596, time stamp: 134141, AID: 4, The ship unloading its cargo
TID: 0037ff09fa7f0000, SID: 23, DID: 0, CID: 972, time stamp: 134260, AID: 4, The ship unloading its cargo
TID: 00770a19fa7f0000, SID: 1, DID: 0, CID: 0, time stamp: 134400, AID: 1, The ship requested permission to dock
TID: 00770a19fa7f0000, SID: 1, DID: 0, CID: 0, time stamp: 134407, AID: 2, The ship docked
TID: 00770a19fa7f0000, SID: 1, DID: 0, CID: 0, time stamp: 134410, AID: 3, The ship requested permission to unload its cargo
TID: 00770a19fa7f0000, SID: 1, DID: 0, CID: 167, time stamp: 134438, AID: 4, The ship unloading its cargo
TID: 00e77ae7f97f0000, SID: 92, DID: 2, CID: 909, time stamp: 134478, AID: 4, The ship unloading its cargo
TID: 00f7ff0ffa7f0000, SID: 4, DID: 2, CID: 307, time stamp: 134563, AID: 4, The ship unloading its cargo
TID: 0037fbe9f97f0000, SID: 87, DID: 0, CID: 0, time stamp: 134792, AID: 8, The ship destroyed
TID: 00e77f0ffa7f0000, SID: 12, DID: 2, CID: 666, time stamp: 134815, AID: 4, The ship unloading its cargo
TID: 0057fe02fa7f0000, SID: 37, DID: 0, CID: 992, time stamp: 134874, AID: 4, The ship unloading its cargo
TID: 00f7fe07fa7f0000, SID: 27, DID: 0, CID: 179, time stamp: 134972, AID: 4, The ship unloading its cargo
TID: 00d7fcf6f97f0000, SID: 61, DID: 2, CID: 72, time stamp: 135048, AID: 4, The ship unloading its cargo
TID: 0077ff0bfa7f0000, SID: 19, DID: 3, CID: 0, time stamp: 135093, AID: 1, The ship requested permission to dock
TID: 0077ff0bfa7f0000, SID: 19, DID: 3, CID: 0, time stamp: 135097, AID: 2, The ship docked
TID: 0077ff0bfa7f0000, SID: 19, DID: 3, CID: 0, time stamp: 135101, AID: 3, The ship requested permission to unload its cargo
TID: 0077ff0bfa7f0000, SID: 19, DID: 3, CID: 479, time stamp: 135104, AID: 4, The ship unloading its cargo
TID: 00c77cf6f97f0000, SID: 62, DID: 4, CID: 0, time stamp: 135362, AID: 7, The ship leaved the dock
TID: 00a77ae5f97f0000, SID: 96, DID: 2, CID: 0, time stamp: 135684, AID: 1, The ship requested permission to dock
TID: 00a77ae5f97f0000, SID: 96, DID: 2, CID: 0, time stamp: 135690, AID: 2, The ship docked
TID: 00a77ae5f97f0000, SID: 96, DID: 2, CID: 0, time stamp: 135694, AID: 3, The ship requested permission to unload its cargo
TID: 00a77ae5f97f0000, SID: 96, DID: 2, CID: 721, time stamp: 135697, AID: 4, The ship unloading its cargo
TID: 00e77cf7f97f0000, SID: 60, DID: 2, CID: 846, time stamp: 135701, AID: 4, The ship unloading its cargo
TID: 0097fe04fa7f0000, SID: 33, DID: 4, CID: 986, time stamp: 135780, AID: 4, The ship unloading its cargo
TID: 00b7fae5f97f0000, SID: 95, DID: 0, CID: 273, time stamp: 135969, AID: 4, The ship unloading its cargo
TID: 0097fdfcf97f0000, SID: 49, DID: 0, CID: 212, time stamp: 136068, AID: 4, The ship unloading its cargo
TID: 00e77e07fa7f0000, SID: 28, DID: 1, CID: 661, time stamp: 136210, AID: 4, The ship unloading its cargo
TID: 0037ff09fa7f0000, SID: 23, DID: 0, CID: 987, time stamp: 136322, AID: 4, The ship unloading its cargo
TID: 00770a19fa7f0000, SID: 1, DID: 0, CID: 0, time stamp: 136508, AID: 5, The ship requested permission to load cargo from the dock
TID: 00e77ae7f97f0000, SID: 92, DID: 2, CID: 931, time stamp: 136517, AID: 4, The ship unloading its cargo
TID: 00c77f0efa7f0000, SID: 14, DID: 2, CID: 0, time stamp: 136564, AID: 1, The ship requested permission to dock
TID: 00c77f0efa7f0000, SID: 14, DID: 2, CID: 0, time stamp: 136569, AID: 2, The ship docked
TID: 00c77f0efa7f0000, SID: 14, DID: 2, CID: 0, time stamp: 136572, AID: 3, The ship requested permission to unload its cargo
TID: 00c77f0efa7f0000, SID: 14, DID: 2, CID: 57, time stamp: 136575, AID: 4, The ship unloading its cargo
TID: 0097ff0cfa7f0000, SID: 17, DID: 4, CID: 0, time stamp: 136624, AID: 1, The ship requested permission to dock
TID: 0097ff0cfa7f0000, SID: 17, DID: 4, CID: 0, time stamp: 136630, AID: 2, The ship docked
TID: 00f7ff0ffa7f0000, SID: 4, DID: 2, CID: 489, time stamp: 136632, AID: 4, The ship unloading its cargo
TID: 0097ff0cfa7f0000, SID: 17, DID: 4, CID: 0, time stamp: 136635, AID: 3, The ship requested permission to unload its cargo
TID: 0097ff0cfa7f0000, SID: 17, DID: 4, CID: 234, time stamp: 136660, AID: 4, The ship unloading its cargo
TID: 00277f09fa7f0000, SID: 24, DID: 2, CID: 0, time stamp: 136776, AID: 7, The ship leaved the dock
TID: 00e77f0ffa7f0000, SID: 12, DID: 2, CID: 0, time stamp: 136890, AID: 5, The ship requested permission to load cargo from the dock
TID: 0057fe02fa7f0000, SID: 37, DID: 0, CID: 993, time stamp: 136937, AID: 4, The ship unloading its cargo
TID: 0097fcf4f97f0000, SID: 65, DID: 2, CID: 0, time stamp: 137025, AID: 7, The ship leaved the dock
TID: 00f7fe07fa7f0000, SID: 27, DID: 0, CID: 242, time stamp: 137045, AID: 4, The ship unloading its cargo
TID: 00d7fcf6f97f0000, SID: 61, DID: 2, CID: 88, time stamp: 137110, AID: 4, The ship unloading its cargo
TID: 0077ff0bfa7f0000, SID: 19, DID: 3, CID: 510, time stamp: 137163, AID: 4, The ship unloading its cargo
TID: 00477cf2f97f0000, SID: 70, DID: 1, CID: 0, time stamp: 137344, AID: 1, The ship requested permission to dock
TID: 00477cf2f97f0000, SID: 70, DID: 1, CID: 0, time stamp: 137351, AID: 2, The ship docked
TID: 00477cf2f97f0000, SID: 70, DID: 1, CID: 0, time stamp: 137354, AID: 3, The ship requested permission to unload its cargo
TID: 00477cf2f97f0000, SID: 70, DID: 1, CID: 8, time stamp: 137357, AID: 4, The ship unloading its cargo
TID: 00a77ae5f97f0000, SID: 96, DID: 2, CID: 0, time stamp: 137759, AID: 5, The ship requested permission to load cargo from the dock
TID: 00e77cf7f97f0000, SID: 60, DID: 2, CID: 0, time stamp: 137772, AID: 5, The ship requested permission to load cargo from the dock
TID: 0097fe04fa7f0000, SID: 33, DID: 4, CID: 0, time stamp: 137852, AID: 5, The ship requested permission to load cargo from the dock
TID: 0077fae3f97f0000, SID: 99, DID: 2, CID: 0, time stamp: 137940, AID: 1, The ship requested permission to dock
TID: 0077fae3f97f0000, SID: 99, DID: 2, CID: 0, time stamp: 137945, AID: 2, The ship docked
TID: 0077fae3f97f0000, SID: 99, DID: 2, CID: 0, time stamp: 137947, AID: 3, The ship requested permission to unload its cargo
TID: 0077fae3f97f0000, SID: 99, DID: 2, CID: 22, time stamp: 137950, AID: 4, The ship unloading its cargo
TID: 00b7fae5f97f0000, SID: 95, DID: 0, CID: 337, time stamp: 138033, AID: 4, The ship unloading its cargo
TID: 0097fdfcf97f0000, SID: 49, DID: 0, CID: 332, time stamp: 138136, AID: 4, The ship unloading its cargo
TID: 00077cf0f97f0000, SID: 74, DID: 0, CID: 0, time stamp: 138213, AID: 1, The ship requested permission to dock
TID: 00077cf0f97f0000, SID: 74, DID: 0, CID: 0, time stamp: 138219, AID: 2, The ship docked
TID: 00077cf0f97f0000, SID: 74, DID: 0, CID: 0, time stamp: 138223, AID: 3, The ship requested permission to unload its cargo
TID: 00077cf0f97f0000, SID: 74, DID: 0, CID: 693, time stamp: 138230, AID: 4, The ship unloading its cargo
TID: 00277e01fa7f0000, SID: 40, DID: 4, CID: 0, time stamp: 138224, AID: 7, The ship leaved the dock
TID: 00e77e07fa7f0000, SID: 28, DID: 1, CID: 713, time stamp: 138274, AID: 4, The ship unloading its cargo
TID: 0037ff09fa7f0000, SID: 23, DID: 0, CID: 0, time stamp: 138384, AID: 5, The ship requested permission to load cargo from the dock
TID: 00e77ae7f97f0000, SID: 92, DID: 2, CID: 946, time stamp: 138587, AID: 4, The ship unloading its cargo
TID: 00c77f0efa7f0000, SID: 14, DID: 2, CID: 260, time stamp: 138635, AID: 4, The ship unloading its cargo
TID: 00f7ff0ffa7f0000, SID: 4, DID: 2, CID: 564, time stamp: 138700, AID: 4, The ship unloading its cargo
TID: 0097ff0cfa7f0000, SID: 17, DID: 4, CID: 503, time stamp: 138722, AID: 4, The ship unloading its cargo
TID: 00077df8f97f0000, SID: 58, DID: 4, CID: 0, time stamp: 138834, AID: 1, The ship requested permission to dock
TID: 00077df8f97f0000, SID: 58, DID: 4, CID: 0, time stamp: 138840, AID: 2, The ship docked
TID: 00077df8f97f0000, SID: 58, DID: 0, CID: 0, time stamp: 138843, AID: 8, The ship destroyed
TID: 0057fe02fa7f0000, SID: 37, DID: 0, CID: 0, time stamp: 139007, AID: 5, The ship requested permission to load cargo from the dock
TID: 00f7fe07fa7f0000, SID: 27, DID: 0, CID: 362, time stamp: 139121, AID: 4, The ship unloading its cargo
TID: 00d7fcf6f97f0000, SID: 61, DID: 2, CID: 126, time stamp: 139172, AID: 4, The ship unloading its cargo
TID: 0077ff0bfa7f0000, SID: 19, DID: 3, CID: 518, time stamp: 139223, AID: 4, The ship unloading its cargo
TID: 00677bebf97f0000, SID: 84, DID: 3, CID: 0, time stamp: 139302, AID: 1, The ship requested permission to dock
TID: 00677bebf97f0000, SID: 84, DID: 3, CID: 0, time stamp: 139308, AID: 2, The ship docked
TID: 00677bebf97f0000, SID: 84, DID: 3, CID: 0, time stamp: 139311, AID: 3, The ship requested permission to unload its cargo
TID: 00677bebf97f0000, SID: 84, DID: 3, CID: 52, time stamp: 139335, AID: 4, The ship unloading its cargo
TID: 00477cf2f97f0000, SID: 70, DID: 1, CID: 0, time stamp: 139419, AID: 5, The ship requested permission to load cargo from the dock
TID: 00a77bedf97f0000, SID: 80, DID: 3, CID: 0, time stamp: 139727, AID: 1, The ship requested permission to dock
TID: 00a77bedf97f0000, SID: 80, DID: 3, CID: 0, time stamp: 139733, AID: 2, The ship docked
TID: 00a77bedf97f0000, SID: 80, DID: 3, CID: 0, time stamp: 139736, AID: 3, The ship requested permission to unload its cargo
TID: 00a77bedf97f0000, SID: 80, DID: 3, CID: 11, time stamp: 139739, AID: 4, The ship unloading its cargo
TID: 0077fae3f97f0000, SID: 99, DID: 2, CID: 79, time stamp: 140017, AID: 4, The ship unloading its cargo
TID: 00b7fae5f97f0000, SID: 95, DID: 0, CID: 404, time stamp: 140099, AID: 4, The ship unloading its cargo
TID: 0097fdfcf97f0000, SID: 49, DID: 0, CID: 374, time stamp: 140205, AID: 4, The ship unloading its cargo
TID: 00077cf0f97f0000, SID: 74, DID: 0, CID: 784, time stamp: 140298, AID: 4, The ship unloading its cargo
TID: 00e77e07fa7f0000, SID: 28, DID: 1, CID: 757, time stamp: 140312, AID: 4, The ship unloading its cargo
TID: 00c77dfef97f0000, SID: 46, DID: 3, CID: 0, time stamp: 140364, AID: 1, The ship requested permission to dock
TID: 00c77dfef97f0000, SID: 46, DID: 3, CID: 0, time stamp: 140369, AID: 2, The ship docked
TID: 00c77dfef97f0000, SID: 46, DID: 3, CID: 0, time stamp: 140372, AID: 3, The ship requested permission to unload its cargo
TID: 00c77dfef97f0000, SID: 46, DID: 3, CID: 10, time stamp: 140374, AID: 4, The ship unloading its cargo
TID: 00e77ae7f97f0000, SID: 92, DID: 0, CID: 0, time stamp: 140658, AID: 8, The ship destroyed
TID: 00c77f0efa7f0000, SID: 14, DID: 2, CID: 0, time stamp: 140671, AID: 5, The ship requested permission to load cargo from the dock
TID: 00f7ff0ffa7f0000, SID: 4, DID: 2, CID: 636, time stamp: 140762, AID: 4, The ship unloading its cargo
TID: 0097ff0cfa7f0000, SID: 17, DID: 4, CID: 958, time stamp: 140792, AID: 4, The ship unloading its cargo
TID: 00f7fe07fa7f0000, SID: 27, DID: 0, CID: 452, time stamp: 141192, AID: 4, The ship unloading its cargo
TID: 00d7fcf6f97f0000, SID: 61, DID: 2, CID: 164, time stamp: 141202, AID: 4, The ship unloading its cargo
TID: 0077ff0bfa7f0000, SID: 19, DID: 3, CID: 555, time stamp: 141285, AID: 4, The ship unloading its cargo
TID: 00677bebf97f0000, SID: 84, DID: 3, CID: 166, time stamp: 141402, AID: 4, The ship unloading its cargo
TID: 00c77ae6f97f0000, SID: 94, DID: 2, CID: 0, time stamp: 141444, AID: 1, The ship requested permission to dock
TID: 00c77ae6f97f0000, SID: 94, DID: 2, CID: 0, time stamp: 141450, AID: 2, The ship docked
TID: 00c77ae6f97f0000, SID: 94, DID: 2, CID: 0, time stamp: 141453, AID: 3, The ship requested permission to unload its cargo
TID: 00c77ae6f97f0000, SID: 94, DID: 2, CID: 3, time stamp: 141456, AID: 4, The ship unloading its cargo
TID: 00a77cf5f97f0000, SID: 64, DID: 4, CID: 0, time stamp: 141639, AID: 1, The ship requested permission to dock
TID: 00a77cf5f97f0000, SID: 64, DID: 4, CID: 0, time stamp: 141645, AID: 2, The ship docked
TID: 00a77cf5f97f0000, SID: 64, DID: 4, CID: 0, time stamp: 141648, AID: 3, The ship requested permission to unload its cargo
