TID: 0067f23f1a7f0000, SID: 28, DID: 0, CID: 0, time stamp: 72, AID: 0, The ship created
TID: 0037fb111a7f0000, SID: 34, DID: 4, CID: 0, time stamp: 113246, AID: 7, The ship leaved the dock
TID: 0077fe2b1a7f0000, SID: 3, DID: 2, CID: 547, time stamp: 113347, AID: 4, The ship unloading its cargo
TID: 00d7ff361a7f0000, SID: 92, DID: 2, CID: 164, time stamp: 113514, AID: 4, The ship unloading its cargo
TID: 0077ff331a7f0000, SID: 49, DID: 0, CID: 67, time stamp: 113561, AID: 4, The ship unloading its cargo
TID: 00277f311a7f0000, SID: 15, DID: 0, CID: 674, time stamp: 113608, AID: 4, The ship unloading its cargo
TID: 00c77e2e1a7f0000, SID: 20, DID: 2, CID: 571, time stamp: 113689, AID: 4, The ship unloading its cargo
TID: 0027f23d1a7f0000, SID: 37, DID: 0, CID: 89, time stamp: 113744, AID: 4, The ship unloading its cargo
TID: 0037fd211a7f0000, SID: 40, DID: 4, CID: 675, time stamp: 113802, AID: 4, The ship unloading its cargo
TID: 00a77e2d1a7f0000, SID: 89, DID: 4, CID: 0, time stamp: 114242, AID: 1, The ship requested permission to dock
TID: 00a77e2d1a7f0000, SID: 89, DID: 4, CID: 0, time stamp: 114250, AID: 2, The ship docked
TID: 00a77e2d1a7f0000, SID: 89, DID: 4, CID: 0, time stamp: 114255, AID: 3, The ship requested permission to unload its cargo
TID: 00a77e2d1a7f0000, SID: 89, DID: 4, CID: 155, time stamp: 114258, AID: 4, The ship unloading its cargo
TID: 00b7ff351a7f0000, SID: 64, DID: 3, CID: 0, time stamp: 114436, AID: 5, The ship requested permission to load cargo from the dock
TID: 00b7ff351a7f0000, SID: 64, DID: 3, CID: 0, time stamp: 114444, AID: 7, The ship leaved the dock
TID: 0097fd241a7f0000, SID: 42, DID: 0, CID: 391, time stamp: 114514, AID: 4, The ship unloading its cargo
TID: 00a77c1d1a7f0000, SID: 85, DID: 4, CID: 0, time stamp: 114515, AID: 1, The ship requested permission to dock
TID: 00a77c1d1a7f0000, SID: 85, DID: 4, CID: 0, time stamp: 114528, AID: 2, The ship docked
TID: 00a77c1d1a7f0000, SID: 85, DID: 4, CID: 0, time stamp: 114532, AID: 3, The ship requested permission to unload its cargo
TID: 00a77c1d1a7f0000, SID: 85, DID: 4, CID: 634, time stamp: 114535, AID: 4, The ship unloading its cargo
TID: 0057fd221a7f0000, SID: 65, DID: 2, CID: 593, time stamp: 114939, AID: 4, The ship unloading its cargo
TID: 00477f321a7f0000, SID: 74, DID: 1, CID: 554, time stamp: 115053, AID: 4, The ship unloading its cargo
TID: 00477b121a7f0000, SID: 62, DID: 4, CID: 0, time stamp: 115215, AID: 1, The ship requested permission to dock
TID: 00477b121a7f0000, SID: 62, DID: 4, CID: 0, time stamp: 115221, AID: 2, The ship docked
TID: 00477b121a7f0000, SID: 62, DID: 4, CID: 0, time stamp: 115225, AID: 5, The ship requested permission to load cargo from the dock
TID: 00477b121a7f0000, SID: 62, DID: 4, CID: 0, time stamp: 115228, AID: 7, The ship leaved the dock
TID: 00877d241a7f0000, SID: 91, DID: 0, CID: 0, time stamp: 115322, AID: 1, The ship requested permission to dock
TID: 00877d241a7f0000, SID: 91, DID: 0, CID: 0, time stamp: 115325, AID: 2, The ship docked
TID: 00877d241a7f0000, SID: 91, DID: 0, CID: 0, time stamp: 115329, AID: 3, The ship requested permission to unload its cargo
TID: 00877d241a7f0000, SID: 91, DID: 0, CID: 179, time stamp: 115332, AID: 4, The ship unloading its cargo
TID: 0077fe2b1a7f0000, SID: 3, DID: 0, CID: 0, time stamp: 115405, AID: 8, The ship destroyed
TID: 00d7ff361a7f0000, SID: 92, DID: 2, CID: 182, time stamp: 115571, AID: 4, The ship unloading its cargo
TID: 00277f311a7f0000, SID: 15, DID: 0, CID: 0, time stamp: 115656, AID: 5, The ship requested permission to load cargo from the dock
TID: 00277f311a7f0000, SID: 15, DID: 0, CID: 0, time stamp: 115667, AID: 7, The ship leaved the dock
TID: 0077ff331a7f0000, SID: 49, DID: 0, CID: 98, time stamp: 115656, AID: 4, The ship unloading its cargo
TID: 00c77e2e1a7f0000, SID: 20, DID: 2, CID: 648, time stamp: 115781, AID: 4, The ship unloading its cargo
TID: 0027f23d1a7f0000, SID: 37, DID: 0, CID: 93, time stamp: 115836, AID: 4, The ship unloading its cargo
TID: 0037fd211a7f0000, SID: 40, DID: 4, CID: 750, time stamp: 115859, AID: 4, The ship unloading its cargo
TID: 00a77e2d1a7f0000, SID: 89, DID: 4, CID: 400, time stamp: 116352, AID: 4, The ship unloading its cargo
TID: 0097fd241a7f0000, SID: 42, DID: 0, CID: 512, time stamp: 116570, AID: 4, The ship unloading its cargo
TID: 00a77c1d1a7f0000, SID: 85, DID: 4, CID: 672, time stamp: 116627, AID: 4, The ship unloading its cargo
TID: 0057fd221a7f0000, SID: 65, DID: 2, CID: 665, time stamp: 116998, AID: 4, The ship unloading its cargo
TID: 00477f321a7f0000, SID: 74, DID: 1, CID: 618, time stamp: 117113, AID: 4, The ship unloading its cargo
TID: 00877d241a7f0000, SID: 91, DID: 0, CID: 193, time stamp: 117392, AID: 4, The ship unloading its cargo
TID: 0017ff301a7f0000, SID: 6, DID: 1, CID: 0, time stamp: 117626, AID: 1, The ship requested permission to dock
TID: 0017ff301a7f0000, SID: 6, DID: 1, CID: 0, time stamp: 117632, AID: 2, The ship docked
TID: 0017ff301a7f0000, SID: 6, DID: 1, CID: 0, time stamp: 117635, AID: 5, The ship requested permission to load cargo from the dock
TID: 0017ff301a7f0000, SID: 6, DID: 1, CID: 0, time stamp: 117651, AID: 7, The ship leaved the dock
TID: 00d7ff361a7f0000, SID: 92, DID: 2, CID: 246, time stamp: 117627, AID: 4, The ship unloading its cargo
TID: 0077ff331a7f0000, SID: 49, DID: 0, CID: 120, time stamp: 117748, AID: 4, The ship unloading its cargo
TID: 00b7fc1d1a7f0000, SID: 52, DID: 4, CID: 0, time stamp: 117870, AID: 1, The ship requested permission to dock
TID: 00c77e2e1a7f0000, SID: 20, DID: 2, CID: 715, time stamp: 117873, AID: 4, The ship unloading its cargo
TID: 00b7fc1d1a7f0000, SID: 52, DID: 4, CID: 0, time stamp: 117875, AID: 2, The ship docked
TID: 00b7fc1d1a7f0000, SID: 52, DID: 4, CID: 0, time stamp: 117894, AID: 3, The ship requested permission to unload its cargo
TID: 00b7fc1d1a7f0000, SID: 52, DID: 4, CID: 536, time stamp: 117897, AID: 4, The ship unloading its cargo
TID: 00277e291a7f0000, SID: 29, DID: 2, CID: 0, time stamp: 117905, AID: 1, The ship requested permission to dock
TID: 0037fd211a7f0000, SID: 40, DID: 4, CID: 933, time stamp: 117911, AID: 4, The ship unloading its cargo
TID: 00277e291a7f0000, SID: 29, DID: 2, CID: 0, time stamp: 117912, AID: 2, The ship docked
TID: 00277e291a7f0000, SID: 29, DID: 2, CID: 0, time stamp: 117934, AID: 5, The ship requested permission to load cargo from the dock
TID: 00277e291a7f0000, SID: 29, DID: 2, CID: 0, time stamp: 117939, AID: 7, The ship leaved the dock
TID: 0027f23d1a7f0000, SID: 37, DID: 0, CID: 122, time stamp: 117906, AID: 4, The ship unloading its cargo
TID: 0077fd231a7f0000, SID: 45, DID: 4, CID: 0, time stamp: 118341, AID: 1, The ship requested permission to dock
TID: 0077fd231a7f0000, SID: 45, DID: 4, CID: 0, time stamp: 118346, AID: 2, The ship docked
TID: 0077fd231a7f0000, SID: 45, DID: 4, CID: 0, time stamp: 118351, AID: 3, The ship requested permission to unload its cargo
TID: 0077fd231a7f0000, SID: 45, DID: 4, CID: 252, time stamp: 118354, AID: 4, The ship unloading its cargo
TID: 00a77e2d1a7f0000, SID: 89, DID: 4, CID: 765, time stamp: 118409, AID: 4, The ship unloading its cargo
TID: 0097fd241a7f0000, SID: 42, DID: 0, CID: 549, time stamp: 118626, AID: 4, The ship unloading its cargo
TID: 00a77c1d1a7f0000, SID: 85, DID: 4, CID: 735, time stamp: 118700, AID: 4, The ship unloading its cargo
TID: 0057fd221a7f0000, SID: 65, DID: 2, CID: 740, time stamp: 119089, AID: 4, The ship unloading its cargo
TID: 00477f321a7f0000, SID: 74, DID: 1, CID: 656, time stamp: 119186, AID: 4, The ship unloading its cargo
TID: 00f7ff371a7f0000, SID: 33, DID: 4, CID: 0, time stamp: 119270, AID: 1, The ship requested permission to dock
TID: 00f7ff371a7f0000, SID: 33, DID: 4, CID: 0, time stamp: 119273, AID: 2, The ship docked
TID: 00f7ff371a7f0000, SID: 33, DID: 4, CID: 0, time stamp: 119276, AID: 3, The ship requested permission to unload its cargo
TID: 00f7ff371a7f0000, SID: 33, DID: 4, CID: 18, time stamp: 119278, AID: 4, The ship unloading its cargo
TID: 00877d241a7f0000, SID: 91, DID: 0, CID: 319, time stamp: 119486, AID: 4, The ship unloading its cargo
TID: 0067f23f1a7f0000, SID: 28, DID: 1, CID: 0, time stamp: 119650, AID: 1, The ship requested permission to dock
TID: 0067f23f1a7f0000, SID: 28, DID: 1, CID: 0, time stamp: 119658, AID: 2, The ship docked
TID: 0067f23f1a7f0000, SID: 28, DID: 1, CID: 0, time stamp: 119663, AID: 3, The ship requested permission to unload its cargo
TID: 0067f23f1a7f0000, SID: 28, DID: 1, CID: 21, time stamp: 119666, AID: 4, The ship unloading its cargo
TID: 00d7ff361a7f0000, SID: 92, DID: 2, CID: 248, time stamp: 119684, AID: 4, The ship unloading its cargo
TID: 0077ff331a7f0000, SID: 49, DID: 0, CID: 199, time stamp: 119804, AID: 4, The ship unloading its cargo
TID: 00d7fd261a7f0000, SID: 66, DID: 4, CID: 0, time stamp: 119881, AID: 1, The ship requested permission to dock
TID: 00d7fd261a7f0000, SID: 66, DID: 4, CID: 0, time stamp: 119885, AID: 2, The ship docked
TID: 00d7fd261a7f0000, SID: 66, DID: 4, CID: 0, time stamp: 119889, AID: 3, The ship requested permission to unload its cargo
TID: 00d7fd261a7f0000, SID: 66, DID: 4, CID: 202, time stamp: 119912, AID: 4, The ship unloading its cargo
TID: 00c77e2e1a7f0000, SID: 20, DID: 2, CID: 803, time stamp: 119932, AID: 4, The ship unloading its cargo
TID: 00b7fc1d1a7f0000, SID: 52, DID: 4, CID: 790, time stamp: 119959, AID: 4, The ship unloading its cargo
TID: 0027f23d1a7f0000, SID: 37, DID: 0, CID: 312, time stamp: 119962, AID: 4, The ship unloading its cargo
TID: 0037fd211a7f0000, SID: 40, DID: 4, CID: 0, time stamp: 119971, AID: 5, The ship requested permission to load cargo from the dock
TID: 0037fd211a7f0000, SID: 40, DID: 4, CID: 0, time stamp: 119989, AID: 7, The ship leaved the dock
TID: 0077fd231a7f0000, SID: 45, DID: 4, CID: 325, time stamp: 120426, AID: 4, The ship unloading its cargo
TID: 00a77e2d1a7f0000, SID: 89, DID: 4, CID: 820, time stamp: 120483, AID: 4, The ship unloading its cargo
TID: 0097fd241a7f0000, SID: 42, DID: 0, CID: 606, time stamp: 120683, AID: 4, The ship unloading its cargo
TID: 00a77c1d1a7f0000, SID: 85, DID: 4, CID: 786, time stamp: 120774, AID: 4, The ship unloading its cargo
TID: 0057fd221a7f0000, SID: 65, DID: 2, CID: 779, time stamp: 121160, AID: 4, The ship unloading its cargo
TID: 00477f321a7f0000, SID: 74, DID: 1, CID: 0, time stamp: 121262, AID: 5, The ship requested permission to load cargo from the dock
TID: 00477f321a7f0000, SID: 74, DID: 1, CID: 0, time stamp: 121266, AID: 7, The ship leaved the dock
TID: 00f7ff371a7f0000, SID: 33, DID: 4, CID: 46, time stamp: 121335, AID: 4, The ship unloading its cargo
TID: 00877d241a7f0000, SID: 91, DID: 0, CID: 454, time stamp: 121582, AID: 4, The ship unloading its cargo
TID: 00d7ff361a7f0000, SID: 92, DID: 2, CID: 275, time stamp: 121741, AID: 4, The ship unloading its cargo
TID: 0067f23f1a7f0000, SID: 28, DID: 1, CID: 50, time stamp: 121761, AID: 4, The ship unloading its cargo
TID: 00c77f361a7f0000, SID: 23, DID: 0, CID: 0, time stamp: 121840, AID: 1, The ship requested permission to dock
TID: 00c77f361a7f0000, SID: 23, DID: 0, CID: 0, time stamp: 121844, AID: 2, The ship docked
TID: 00c77f361a7f0000, SID: 23, DID: 0, CID: 0, time stamp: 121848, AID: 3, The ship requested permission to unload its cargo
TID: 00c77f361a7f0000, SID: 23, DID: 0, CID: 34, time stamp: 121851, AID: 4, The ship unloading its cargo
TID: 0077ff331a7f0000, SID: 49, DID: 0, CID: 240, time stamp: 121893, AID: 4, The ship unloading its cargo
TID: 00d7fd261a7f0000, SID: 66, DID: 4, CID: 344, time stamp: 121976, AID: 4, The ship unloading its cargo
TID: 00c77e2e1a7f0000, SID: 20, DID: 2, CID: 848, time stamp: 121988, AID: 4, The ship unloading its cargo
TID: 0027f23d1a7f0000, SID: 37, DID: 0, CID: 693, time stamp: 122019, AID: 4, The ship unloading its cargo
TID: 00b7fc1d1a7f0000, SID: 52, DID: 4, CID: 875, time stamp: 122020, AID: 4, The ship unloading its cargo
TID: 00e77a0f1a7f0000, SID: 83, DID: 3, CID: 0, time stamp: 122191, AID: 1, The ship requested permission to dock
TID: 00e77a0f1a7f0000, SID: 83, DID: 3, CID: 0, time stamp: 122194, AID: 2, The ship docked
TID: 00e77a0f1a7f0000, SID: 83, DID: 3, CID: 0, time stamp: 122198, AID: 5, The ship requested permission to load cargo from the dock
TID: 00e77a0f1a7f0000, SID: 83, DID: 3, CID: 0, time stamp: 122201, AID: 7, The ship leaved the dock
TID: 00077c181a7f0000, SID: 46, DID: 3, CID: 0, time stamp: 122394, AID: 1, The ship requested permission to dock
TID: 00077c181a7f0000, SID: 46, DID: 3, CID: 0, time stamp: 122397, AID: 2, The ship docked
TID: 00077c181a7f0000, SID: 46, DID: 3, CID: 0, time stamp: 122400, AID: 5, The ship requested permission to load cargo from the dock
TID: 00077c181a7f0000, SID: 46, DID: 3, CID: 0, time stamp: 122403, AID: 7, The ship leaved the dock
TID: 0077fd231a7f0000, SID: 45, DID: 4, CID: 435, time stamp: 122519, AID: 4, The ship unloading its cargo
TID: 00a77e2d1a7f0000, SID: 89, DID: 4, CID: 0, time stamp: 122546, AID: 5, The ship requested permission to load cargo from the dock
TID: 00a77e2d1a7f0000, SID: 89, DID: 4, CID: 0, time stamp: 122550, AID: 7, The ship leaved the dock
TID: 0097fd241a7f0000, SID: 42, DID: 0, CID: 659, time stamp: 122739, AID: 4, The ship unloading its cargo
TID: 00a77c1d1a7f0000, SID: 85, DID: 4, CID: 834, time stamp: 122831, AID: 4, The ship unloading its cargo
TID: 0037723e1a7f0000, SID: 95, DID: 0, CID: 0, time stamp: 123092, AID: 1, The ship requested permission to dock
TID: 0037723e1a7f0000, SID: 95, DID: 0, CID: 0, time stamp: 123099, AID: 2, The ship docked
TID: 0037723e1a7f0000, SID: 95, DID: 0, CID: 0, time stamp: 123104, AID: 3, The ship requested permission to unload its cargo
TID: 0037723e1a7f0000, SID: 95, DID: 0, CID: 19, time stamp: 123107, AID: 4, The ship unloading its cargo
TID: 0077fa0b1a7f0000, SID: 51, DID: 1, CID: 0, time stamp: 123226, AID: 1, The ship requested permission to dock
TID: 0077fa0b1a7f0000, SID: 51, DID: 1, CID: 0, time stamp: 123230, AID: 2, The ship docked
TID: 0077fa0b1a7f0000, SID: 51, DID: 1, CID: 0, time stamp: 123233, AID: 5, The ship requested permission to load cargo from the dock
TID: 0077fa0b1a7f0000, SID: 51, DID: 1, CID: 0, time stamp: 123236, AID: 7, The ship leaved the dock
TID: 0057fd221a7f0000, SID: 65, DID: 2, CID: 857, time stamp: 123255, AID: 4, The ship unloading its cargo
TID: 00f7ff371a7f0000, SID: 33, DID: 4, CID: 55, time stamp: 123407, AID: 4, The ship unloading its cargo
TID: 00877d241a7f0000, SID: 91, DID: 0, CID: 597, time stamp: 123675, AID: 4, The ship unloading its cargo
TID: 00d7ff361a7f0000, SID: 92, DID: 2, CID: 296, time stamp: 123797, AID: 4, The ship unloading its cargo
TID: 0067f23f1a7f0000, SID: 28, DID: 1, CID: 53, time stamp: 123840, AID: 4, The ship unloading its cargo
TID: 00c77f361a7f0000, SID: 23, DID: 0, CID: 54, time stamp: 123907, AID: 4, The ship unloading its cargo
TID: 0077ff331a7f0000, SID: 49, DID: 0, CID: 273, time stamp: 123986, AID: 4, The ship unloading its cargo
TID: 00d7fd261a7f0000, SID: 66, DID: 4, CID: 685, time stamp: 124032, AID: 4, The ship unloading its cargo
TID: 00c77e2e1a7f0000, SID: 20, DID: 2, CID: 948, time stamp: 124045, AID: 4, The ship unloading its cargo
TID: 0027f23d1a7f0000, SID: 37, DID: 0, CID: 851, time stamp: 124075, AID: 4, The ship unloading its cargo
TID: 00b7fc1d1a7f0000, SID: 52, DID: 4, CID: 994, time stamp: 124082, AID: 4, The ship unloading its cargo
TID: 0057fb121a7f0000, SID: 5, DID: 3, CID: 0, time stamp: 124188, AID: 1, The ship requested permission to dock
TID: 0057fb121a7f0000, SID: 5, DID: 3, CID: 0, time stamp: 124192, AID: 2, The ship docked
TID: 0057fb121a7f0000, SID: 5, DID: 3, CID: 0, time stamp: 124195, AID: 5, The ship requested permission to load cargo from the dock
TID: 0057fb121a7f0000, SID: 5, DID: 3, CID: 0, time stamp: 124198, AID: 7, The ship leaved the dock
TID: 0077fd231a7f0000, SID: 45, DID: 4, CID: 485, time stamp: 124609, AID: 4, The ship unloading its cargo
TID: 0097fd241a7f0000, SID: 42, DID: 0, CID: 784, time stamp: 124851, AID: 4, The ship unloading its cargo
TID: 00a77c1d1a7f0000, SID: 85, DID: 4, CID: 942, time stamp: 124912, AID: 4, The ship unloading its cargo
TID: 0037723e1a7f0000, SID: 95, DID: 0, CID: 27, time stamp: 125167, AID: 4, The ship unloading its cargo
TID: 00877e2c1a7f0000, SID: 60, DID: 2, CID: 0, time stamp: 125214, AID: 1, The ship requested permission to dock
TID: 00877e2c1a7f0000, SID: 60, DID: 2, CID: 0, time stamp: 125216, AID: 2, The ship docked
TID: 00877e2c1a7f0000, SID: 60, DID: 2, CID: 0, time stamp: 125218, AID: 3, The ship requested permission to unload its cargo
TID: 00877e2c1a7f0000, SID: 60, DID: 2, CID: 172, time stamp: 125219, AID: 4, The ship unloading its cargo
TID: 0057fd221a7f0000, SID: 65, DID: 2, CID: 947, time stamp: 125347, AID: 4, The ship unloading its cargo
TID: 00f7ff371a7f0000, SID: 33, DID: 4, CID: 189, time stamp: 125460, AID: 4, The ship unloading its cargo
TID: 00877d241a7f0000, SID: 91, DID: 0, CID: 696, time stamp: 125765, AID: 4, The ship unloading its cargo
TID: 00d7ff361a7f0000, SID: 92, DID: 2, CID: 303, time stamp: 125852, AID: 4, The ship unloading its cargo
TID: 0067f23f1a7f0000, SID: 28, DID: 1, CID: 63, time stamp: 125934, AID: 4, The ship unloading its cargo
TID: 00c77f361a7f0000, SID: 23, DID: 0, CID: 78, time stamp: 125962, AID: 4, The ship unloading its cargo
TID: 0077ff331a7f0000, SID: 49, DID: 0, CID: 337, time stamp: 126077, AID: 4, The ship unloading its cargo
TID: 00d7fd261a7f0000, SID: 66, DID: 4, CID: 976, time stamp: 126086, AID: 4, The ship unloading its cargo
TID: 00c77e2e1a7f0000, SID: 20, DID: 0, CID: 0, time stamp: 126103, AID: 8, The ship destroyed
TID: 0027f23d1a7f0000, SID: 37, DID: 0, CID: 894, time stamp: 126131, AID: 4, The ship unloading its cargo
TID: 00b7fc1d1a7f0000, SID: 52, DID: 4, CID: 0, time stamp: 126146, AID: 5, The ship requested permission to load cargo from the dock
TID: 00b7fc1d1a7f0000, SID: 52, DID: 4, CID: 0, time stamp: 126153, AID: 7, The ship leaved the dock
TID: 00677f331a7f0000, SID: 48, DID: 0, CID: 0, time stamp: 126440, AID: 1, The ship requested permission to dock
TID: 00677f331a7f0000, SID: 48, DID: 0, CID: 0, time stamp: 126444, AID: 2, The ship docked
TID: 00677f331a7f0000, SID: 48, DID: 0, CID: 0, time stamp: 126447, AID: 3, The ship requested permission to unload its cargo
TID: 00677f331a7f0000, SID: 48, DID: 0, CID: 425, time stamp: 126451, AID: 4, The ship unloading its cargo
TID: 0077fd231a7f0000, SID: 45, DID: 4, CID: 541, time stamp: 126685, AID: 4, The ship unloading its cargo
TID: 0097fd241a7f0000, SID: 42, DID: 0, CID: 852, time stamp: 126911, AID: 4, The ship unloading its cargo
TID: 00a77c1d1a7f0000, SID: 85, DID: 4, CID: 998, time stamp: 126993, AID: 4, The ship unloading its cargo
TID: 0037723e1a7f0000, SID: 95, DID: 0, CID: 28, time stamp: 127257, AID: 4, The ship unloading its cargo
TID: 00877e2c1a7f0000, SID: 60, DID: 2, CID: 424, time stamp: 127273, AID: 4, The ship unloading its cargo
TID: 0037fb111a7f0000, SID: 34, DID: 0, CID: 0, time stamp: 127336, AID: 1, The ship requested permission to dock
TID: 0037fb111a7f0000, SID: 34, DID: 0, CID: 0, time stamp: 127343, AID: 2, The ship docked
TID: 0037fb111a7f0000, SID: 34, DID: 0, CID: 0, time stamp: 127347, AID: 5, The ship requested permission to load cargo from the dock
TID: 0037fb111a7f0000, SID: 34, DID: 0, CID: 0, time stamp: 127350, AID: 7, The ship leaved the dock
TID: 0057fd221a7f0000, SID: 65, DID: 2, CID: 999, time stamp: 127437, AID: 4, The ship unloading its cargo
TID: 00f7ff371a7f0000, SID: 33, DID: 4, CID: 226, time stamp: 127513, AID: 4, The ship unloading its cargo
TID: 00877d241a7f0000, SID: 91, DID: 0, CID: 826, time stamp: 127857, AID: 4, The ship unloading its cargo
TID: 00d7ff361a7f0000, SID: 92, DID: 2, CID: 352, time stamp: 127908, AID: 4, The ship unloading its cargo
